id,memspec,mcconfig,addressmapping
3775,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
3776,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
3777,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
3778,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
3779,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
3780,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
3781,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs.json,am_wideio_thermal.json
3782,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3783,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3784,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3785,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3786,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3787,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3788,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_x16_brc.json
3789,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr3_x16_rbc.json
3790,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3791,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_hbm2_8Gb_pc_brc.json
3792,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_baroco.json
3793,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_robaco.json
3794,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_rocoba.json
3795,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_baroco.json
3796,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_robaco.json
3797,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_rocoba.json
3798,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_lpddr4_8Gbx16_brc.json
3799,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3800,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_brc.json
3801,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_rbc.json
3802,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x1Gb_brc.json
3803,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x1Gb_rbc.json
3804,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x256Mb_brc.json
3805,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x256Mb_rbc.json
3806,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x2Gb_brc.json
3807,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x2Gb_rbc.json
3808,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x4Gb_brc.json
3809,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x4Gb_rbc.json
3810,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x512Mb_brc.json
3811,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_4x512Mb_rbc.json
3812,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_grp.json,am_wideio_thermal.json
3813,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3814,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3815,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3816,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3817,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3818,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3819,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_x16_brc.json
3820,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr3_x16_rbc.json
3821,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3822,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_hbm2_8Gb_pc_brc.json
3823,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_baroco.json
3824,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_robaco.json
3825,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_rocoba.json
3826,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_baroco.json
3827,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_robaco.json
3828,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_rocoba.json
3829,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_lpddr4_8Gbx16_brc.json
3830,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3831,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_brc.json
3832,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_rbc.json
3833,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x1Gb_brc.json
3834,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x1Gb_rbc.json
3835,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x256Mb_brc.json
3836,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x256Mb_rbc.json
3837,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x2Gb_brc.json
3838,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x2Gb_rbc.json
3839,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x4Gb_brc.json
3840,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x4Gb_rbc.json
3841,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x512Mb_brc.json
3842,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_4x512Mb_rbc.json
3843,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_noref.json,am_wideio_thermal.json
3844,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3845,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3846,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3847,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3848,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3849,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3850,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_x16_brc.json
3851,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr3_x16_rbc.json
3852,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3853,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_hbm2_8Gb_pc_brc.json
3854,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_baroco.json
3855,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_robaco.json
3856,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_rocoba.json
3857,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_baroco.json
3858,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_robaco.json
3859,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_rocoba.json
3860,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_lpddr4_8Gbx16_brc.json
3861,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3862,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_brc.json
3863,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_rbc.json
3864,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_brc.json
3865,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_rbc.json
3866,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_brc.json
3867,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_rbc.json
3868,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_brc.json
3869,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_rbc.json
3870,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_brc.json
3871,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_rbc.json
3872,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_brc.json
3873,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_rbc.json
3874,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_refp2b.json,am_wideio_thermal.json
3875,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3876,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3877,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3878,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3879,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3880,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3881,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_x16_brc.json
3882,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr3_x16_rbc.json
3883,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3884,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_hbm2_8Gb_pc_brc.json
3885,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_baroco.json
3886,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_robaco.json
3887,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_rocoba.json
3888,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_baroco.json
3889,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_robaco.json
3890,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_rocoba.json
3891,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_lpddr4_8Gbx16_brc.json
3892,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3893,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_brc.json
3894,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_rbc.json
3895,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_brc.json
3896,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_rbc.json
3897,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_brc.json
3898,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_rbc.json
3899,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_brc.json
3900,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_rbc.json
3901,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_brc.json
3902,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_rbc.json
3903,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_brc.json
3904,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_rbc.json
3905,JEDEC_512Mbx16_LPDDR4-1600.json,fr_fcfs_rfm.json,am_wideio_thermal.json
3906,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3907,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3908,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3909,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3910,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3911,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3912,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_x16_brc.json
3913,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr3_x16_rbc.json
3914,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3915,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_hbm2_8Gb_pc_brc.json
3916,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_1Gbx16_baroco.json
3917,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_1Gbx16_robaco.json
3918,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_1Gbx16_rocoba.json
3919,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_512Mbx16_baroco.json
3920,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_512Mbx16_robaco.json
3921,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_512Mbx16_rocoba.json
3922,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_lpddr4_8Gbx16_brc.json
3923,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3924,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio2_4x64_4x2Gb_brc.json
3925,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio2_4x64_4x2Gb_rbc.json
3926,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x1Gb_brc.json
3927,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x1Gb_rbc.json
3928,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x256Mb_brc.json
3929,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x256Mb_rbc.json
3930,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x2Gb_brc.json
3931,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x2Gb_rbc.json
3932,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x4Gb_brc.json
3933,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x4Gb_rbc.json
3934,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x512Mb_brc.json
3935,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_4x512Mb_rbc.json
3936,JEDEC_512Mbx16_LPDDR4-2133.json,fifo.json,am_wideio_thermal.json
3937,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3938,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3939,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3940,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3941,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3942,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3943,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_x16_brc.json
3944,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr3_x16_rbc.json
3945,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3946,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_hbm2_8Gb_pc_brc.json
3947,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_1Gbx16_baroco.json
3948,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_1Gbx16_robaco.json
3949,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_1Gbx16_rocoba.json
3950,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_512Mbx16_baroco.json
3951,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_512Mbx16_robaco.json
3952,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_512Mbx16_rocoba.json
3953,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_lpddr4_8Gbx16_brc.json
3954,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3955,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_brc.json
3956,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_rbc.json
3957,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x1Gb_brc.json
3958,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x1Gb_rbc.json
3959,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x256Mb_brc.json
3960,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x256Mb_rbc.json
3961,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x2Gb_brc.json
3962,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x2Gb_rbc.json
3963,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x4Gb_brc.json
3964,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x4Gb_rbc.json
3965,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x512Mb_brc.json
3966,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_4x512Mb_rbc.json
3967,JEDEC_512Mbx16_LPDDR4-2133.json,fifoStrict.json,am_wideio_thermal.json
3968,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
3969,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
3970,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
3971,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
3972,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
3973,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
3974,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_x16_brc.json
3975,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr3_x16_rbc.json
3976,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
3977,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_hbm2_8Gb_pc_brc.json
3978,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_1Gbx16_baroco.json
3979,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_1Gbx16_robaco.json
3980,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_1Gbx16_rocoba.json
3981,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_512Mbx16_baroco.json
3982,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_512Mbx16_robaco.json
3983,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_512Mbx16_rocoba.json
3984,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_lpddr4_8Gbx16_brc.json
3985,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
3986,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json
3987,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json
3988,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x1Gb_brc.json
3989,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x1Gb_rbc.json
3990,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x256Mb_brc.json
3991,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x256Mb_rbc.json
3992,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
3993,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
3994,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
3995,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
3996,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
3997,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
3998,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs.json,am_wideio_thermal.json
3999,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
4000,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
4001,JEDEC_512Mbx16_LPDDR4-2133.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
